"","sd","sd_lfc","p_val","log_fc","X1","X2","X3","X4"
"Ica1",0.136244653850288,0.536810917048582,5.32907051820075e-15,1.0969114481172,-9.39625565054602,-9.42616475280854,-8.80997567090462,-8.29934420242881
"Apoe",0.124383729197817,0.422298098484127,6.66133814775094e-15,0.997002755964397,-9.07975461493809,-8.69272797841285,-8.95502206248614,-9.68973073437724
"Csnk2b",0.116829884823623,0.449330264406278,6.66133814775094e-15,0.937576069760964,-8.72735638131541,-8.69382453763287,-8.63421821485844,-7.78978031155445
"Dzip1",0.0924764237839251,0.330842075377293,7.99360577730113e-15,0.7386147608028,-8.07656733534639,-7.96472293717323,-8.12490971043218,-8.70333769797602
"Asb9",0.185047631370748,0.687664934953467,9.32587340685131e-15,1.47572301402227,-10.175992018848,-9.86339709670403,-9.0517418648188,-8.70026900482571
"Cap2",0.241235972532306,1.06505647993926,9.32587340685131e-15,1.92318234504698,-10.5825455482821,-10.6214251845071,-8.86729167187179,-8.6593632032351
"Ctnna3",0.146158204147932,0.491900468417053,9.32587340685131e-15,1.16637620596341,-8.90925544411312,-9.27377321370569,-8.89913988571249,-8.10739700774228
"Fbxo30",0.113168953750111,0.371234478034311,9.32587340685131e-15,0.90167764955121,-8.44079651794118,-8.3469150651463,-7.99328581999441,-8.89496346954562
"Lnp",0.125644830232011,0.528913596406292,9.32587340685131e-15,1.00236302808221,-9.26839699934688,-9.19596456385397,-8.3755510839094,-8.26603397126467
"Mprip",0.105949906511908,0.451365713433574,1.33226762955019e-14,0.839415718737502,-8.76794503847716,-8.90961848828375,-8.28032355035037,-7.92852931973966
"Pvrl3",0.0945987527690165,0.456268576520068,1.59872115546023e-14,0.748311091433616,-8.42651983544876,-8.72450813736174,-8.03593106654895,-7.67820874401515
"Dcaf12",0.170153169691202,0.640379826029571,1.73194791841524e-14,1.34401479797658,-9.59347034558836,-9.4986827719506,-8.73979423586943,-8.24945554761178
"Actg2",0.0551346965888959,0.198353339090388,2.26485497023532e-14,0.433666150190476,-7.26375888422107,-7.52452046661114,-7.46706562971987,-7.09085431642066
"Fgfr1op",0.163884072798959,0.753742713669495,2.93098878501041e-14,1.28282542068677,-9.61369302101741,-9.64868991879566,-8.32098055369092,-8.33086760033064
"Tex29",0.1713890062158,0.560325149584647,3.06421554796543e-14,1.34103884317024,-9.32231786718195,-8.90486726831618,-7.98127902401171,-8.73374797825425
"Chd5",0.102678723010432,0.485435432407472,3.33066907387547e-14,0.802557590102623,-9.00652575574785,-9.28080854010833,-8.50253640010361,-8.20396816564522
"Gm6760",0.0842542521347925,0.2871704582583,3.46389583683049e-14,0.657947399037448,-7.0034440419709,-7.11933583875437,-7.66139144100835,-7.29158892817629
"Gm14285",0.157305715459554,0.507829129063443,3.73034936274053e-14,1.22706003148206,-9.29277048263924,-9.74891783584269,-9.11195189842337,-8.52185780436062
"Dcun1d1",0.0688143764146013,0.238634840465218,4.52970994047064e-14,0.535018646951035,-8.05182624591977,-7.76350104429442,-7.84671295199319,-8.29851969124545
"Ufd1l",0.101861193838244,0.426851449335736,4.52970994047064e-14,0.792004615855994,-8.80989690787196,-8.82920874985225,-8.15571316551148,-8.01789229201597
"Fam183b",0.101412697510902,0.385830931487866,5.19584375524573e-14,0.786768438773772,-8.65346172627569,-8.53381079482171,-8.01045840598782,-7.86669328750192
"Osbpl9",0.0983340063007778,0.334213308186136,5.46229728115577e-14,0.762293332393789,-8.19951026139195,-7.97090816681486,-7.83978500359323,-8.60207833598702
"Coq10b",0.189648543410076,0.600893096936291,6.3948846218409e-14,1.46608687025348,-9.41176457404058,-10.0652277243897,-9.28307885498886,-8.59914085413619
"Znrd1as",0.156279590805339,0.512239643205514,6.66133814775094e-14,1.20756947345768,-8.75947853245867,-9.09023016311077,-8.4718894955825,-7.8826606896531
"Pex5l",0.281996697565961,0.954842198070714,7.19424519957101e-14,2.17592126149979,-10.7537349257152,-9.99963674021483,-8.57781366421544,-9.15144764648173
"Gm15756",0.0693673986013639,0.239160058704818,8.92619311798626e-14,0.533281878924543,-7.29621670281336,-7.8294985817379,-7.64254341649794,-7.40624531566422
"Tekt5",0.253329642155293,0.862922766490123,8.92619311798626e-14,1.94778042596889,-10.3943889209376,-9.69574829071763,-8.44660849496874,-8.8942144953669
"Neurl1a",0.101873821969522,0.344011001341786,1.25233157177718e-13,0.778889951957758,-8.75030210612185,-8.52563778707986,-8.6485141931075,-9.30452773903762
"Dnajc5g",0.140684161659232,0.599872386610897,1.30562227695918e-13,1.0747211945194,-9.16162897411266,-9.21549086093433,-9.42022869013724,-8.08690777959326
"Gsto2",0.163398988635623,0.524163072948239,1.63868918434673e-13,1.24360131373988,-8.67121240283058,-9.38309377337738,-8.97773183463716,-8.13949245963749
"Tmem144",0.255120296294547,0.834719487470252,2.21156426505331e-13,1.93176907002236,-10.5240970775516,-10.1336472285465,-8.59232800752921,-9.81982330639359
"Hiat1",0.217612299479489,0.772451068492404,2.22488694134881e-13,1.6474533361303,-10.1310075854826,-9.71273350299427,-8.78577745162806,-8.48355424935234
"Gnpat",0.113991118682688,0.367035320359617,3.22408766351145e-13,0.857526596147223,-8.26899127533942,-8.09042639169034,-7.89421499760343,-8.75174159375065
"Arel1",0.112459626465989,0.352516187841487,4.15667500419659e-13,0.84224644959551,-8.89451430337248,-8.5970525672085,-8.87420205548697,-9.43929901680401
"G6pc3",0.104912823869003,0.338880530795666,5.88862292261183e-13,0.780907806333358,-8.43775034260295,-8.21302538579337,-8.7167625422682,-8.99393319212673
"Tepp",0.138934822014126,0.449948578434471,7.04769576032049e-13,1.03084064602174,-8.75589114229501,-9.289379526614,-8.44996940205677,-8.25853888059226
"Herpud1",0.068226664595025,0.278988732656686,8.55315818171221e-13,0.504460311624943,-8.22787079600005,-8.14355271701088,-8.68131420686542,-8.64801302863582
"Stard6",0.112603327113319,0.382610780910855,9.11271058612328e-13,0.831621983143595,-8.61901629318877,-8.53521971120439,-8.67752425659443,-9.36684169434799
"Pnpla8",0.122111200877791,0.39165727868476,9.35251875944232e-13,0.901430828684283,-8.87391139167425,-8.57511919668713,-8.74859435383009,-9.47655002537141
"March10",0.0922684496280063,0.284530704218336,1.11510800593351e-12,0.678969475792085,-6.50837193482894,-6.81372051033893,-7.18734141062103,-6.71213145390295
"Ccdc6",0.281369960911325,0.937737519256872,1.17506004926327e-12,2.06851143946486,-10.8363125174949,-10.051915167011,-9.10468874416307,-8.76780107803005
"Nme8",0.0880311307052964,0.277039720512572,1.31095134747738e-12,0.645886338995579,-8.0600095981213,-8.56304681734086,-8.43516440360391,-8.70589593711688
"Sox5os3",0.2338643632502,0.923704558511884,1.32960309429109e-12,1.71539739332243,-10.5366620352344,-10.1890561184883,-8.74449852527282,-8.82126464191199
"Saysd1",0.114194622935032,0.366471408353483,1.52544643583497e-12,0.835516874198157,-8.21874617637043,-8.6360251489385,-7.95044767192138,-7.80050827474035
"Dusp3",0.156759514045735,0.603557708628255,1.68931535426964e-12,1.14481121949388,-9.17171839710201,-9.51951569145932,-8.28811598890249,-8.37470447196544
"Tex35",0.110007120552986,0.400636467377111,1.88249416055442e-12,0.801768327076362,-8.05510893548544,-8.8568772625618,-8.71850861525763,-8.15333662770509
"Plb1",0.204550665030883,0.775004534180762,2.0996537841711e-12,1.48782907663727,-10.2564615004679,-10.0606981965599,-8.88305288588411,-8.76863242383063
"Tle3",0.0944032518837541,0.378429243893267,2.38076225400619e-12,0.685052247101076,-8.50125370516204,-8.42864475186161,-9.12302439585295,-9.11369699896269
"Sltm",0.138792039037193,0.426684781297838,2.50999221407255e-12,1.00616922191895,-9.15588980061039,-8.7344310288879,-8.46229960337376,-8.14972057869143
"Bag6",0.1053547341192,0.35472219691177,2.72715183768923e-12,0.762583983951104,-7.97885774228427,-8.39004807209924,-8.33765159955262,-7.62746408814814
"Zfp37",0.180506800195661,0.652667756772376,2.78976841627809e-12,1.30599986305549,-9.9597718400362,-9.64859336687476,-8.74030744190124,-8.65377197698071
"Bco1",0.113835596558158,0.424403305363531,2.84972045960785e-12,0.823293519703167,-9.17010326803807,-9.29804159479998,-9.03729301457633,-8.3468097483349
"Pebp4",0.118412760239207,0.404850762583947,2.94164692604681e-12,0.855882868229516,-8.75826773746174,-8.70673411458055,-8.25252415938837,-7.90238486923223
"Aptx",0.130036733895967,0.405850276261303,3.1614710849226e-12,0.938626260249189,-9.16727110606936,-8.84722556653757,-8.52032331995716,-8.22864484582017
"Pkib",0.0975529829215595,0.329515741723899,3.41993100505533e-12,0.703109966474711,-7.76455851078499,-8.4676684772597,-8.27798546348337,-7.88466653474597
"Prkag2",0.167519057029284,0.557818022125106,4.36983782492462e-12,1.20178584753063,-9.43002800256257,-9.10666260351793,-8.4597776912881,-8.22824215503194
"Grin2b",0.212866601745297,0.71708533096538,4.81881201608303e-12,1.52425701528189,-9.40867485391875,-9.98459596760037,-8.59379889001347,-8.46033895231848
"Chpt1",0.1183763069369,0.411408763409824,4.99866814607230e-12,0.847053719755422,-8.79673017545256,-8.60846942279392,-8.56692812859614,-9.45552314254934
"Fam53c",0.0893635642306187,0.292857856994423,5.78204151224782e-12,0.637661122977711,-8.26126473509235,-8.44441281554143,-7.93496188088017,-7.80675169256372
"Dnajb2",0.141825401829908,0.478080950873464,5.96456217749619e-12,1.01140268788294,-8.71936860870597,-8.95760447378223,-8.13032782908288,-7.94620178589929
"Lrrc1",0.131471654324503,0.45275314248454,6.67998989456464e-12,0.935516204276828,-8.96995096911122,-8.71381658090946,-8.66755546016173,-9.64933278518629
"Fam221b",0.0927453848824201,0.269419846222411,6.99573732276804e-12,0.65935916619634,-8.06520041037921,-8.37871074642556,-8.07113853678281,-7.71935158022922
"Phc1",0.101679854877426,0.333971222199494,7.54596385377226e-12,0.721813778388251,-8.77454683303749,-8.2911050677863,-8.40052627515439,-9.01291884617455
"Cdkl2",0.183534640648616,0.635317637647446,7.77911068894355e-12,1.30212118237854,-9.12529880880912,-8.91860606731105,-8.86598563445544,-10.2207272496896
"Tmem64",0.0802545310589098,0.249527845029799,9.17399489708259e-12,0.56754722682858,-8.20411658047902,-8.54340782259604,-8.41882734537792,-7.97586059576746
"Arf4",0.22242967339211,0.653006928791749,1.04529718214508e-11,1.56895395628279,-9.82354751296752,-9.28724740564476,-8.25459355668473,-9.02256769560595
"Ppapdc2",0.130149309944504,0.493891574741239,1.2303491558896e-11,0.915079855563327,-9.52032227644401,-9.58330810833944,-8.81602163407593,-8.60524242088068
"Lkaaear1",0.0941141940166378,0.32839130467165,1.35518263277845e-11,0.660447515799905,-8.49257943590058,-8.55088159293795,-8.21192965963687,-7.83213192010068
"Pttg1ip",0.105935762337521,0.306579453155274,1.3657075470519e-11,0.743290382014508,-8.33312937881835,-8.64395293847632,-8.35857563172081,-7.90066255646181
"Tes",0.132538422939696,0.405537237807105,1.46336276429793e-11,0.928665130933044,-9.26934731598089,-9.10998432225817,-8.8917225659984,-8.34068218504785
"Plekho2",0.0906089348080932,0.302770125166761,1.47228895741591e-11,0.634798120591691,-8.68177475772832,-8.69335430464289,-8.943890035561,-9.32815242523458
"Gigyf2",0.204952893032185,0.646372477157116,1.82827086803172e-11,1.42965555285847,-10.1108357522732,-9.54075272671236,-8.90578025844537,-8.6811801994147
"Dcun1d3",0.248932839830462,0.791064569095464,2.25712781798393e-11,1.72904933218521,-10.5680675366106,-10.4491949263383,-9.82624178070046,-8.83901820442543
"Wdr1",0.157748387668951,0.528957319325428,2.29203322987814e-11,1.09535441997915,-9.79532314220126,-9.72417134723516,-9.06374863292191,-8.69996872222211
"Tex43",0.167805914290878,0.515849992928619,2.76032530166503e-11,1.1607785203537,-9.29371244006448,-9.03076892332833,-8.13293391971078,-9.09583093798901
"Btbd9",0.186691448169255,0.619069663348363,2.89168688993868e-11,1.2901860684521,-10.1679981174436,-9.88355869606286,-9.08846067896473,-8.87781204899151
"Bloc1s6",0.235035671270848,0.737356120701839,2.98587821134788e-11,1.62321400482375,-10.5090320430254,-9.98996572740911,-9.20999766622781,-8.88581803820161
"Rp2h",0.208249716424534,0.60693204090965,3.42539330233649e-11,1.43415896432068,-9.1745798923958,-9.95435340961351,-9.53064369547774,-8.52019444529283
"Pold3",0.137587602500731,0.528666878636729,3.53330698033005e-11,0.946921117277061,-9.19817816488547,-9.29886179415295,-8.4394787170236,-8.25125704760841
"Smap1",0.123597101067264,0.358324102136528,5.0901949322224e-11,0.844184733291555,-8.55719599524233,-8.34293534081307,-7.71301126195077,-8.1948211714918
"Psmd8",0.138910102409156,0.418966490357215,5.66866553697309e-11,0.946627019692084,-8.44972824842599,-8.86544742569427,-8.09230016172054,-7.91882040600219
"Spata7",0.0637164002401182,0.228515972320678,6.67266242260212e-11,0.432710205676152,-7.3002942061582,-7.71006230092376,-7.65462632420586,-7.27735209524761
"Sh3gl3",0.0946605802439698,0.344963605895807,7.45576933525172e-11,0.641341181368924,-8.56239760711947,-8.14901025550723,-8.05996644439406,-8.79035143687616
"Eif3b",0.092333351266684,0.295646423833053,7.96656074442126e-11,0.624688721921526,-8.14380984753207,-7.92433040440833,-7.91970542912849,-8.54901912632986
"Aldh3b2",0.146057149243481,0.427184776302739,9.1011198577462e-11,0.985342323805273,-9.07102402670413,-8.88326125849362,-9.26783277678687,-9.86860358229889
"Hypm",0.0825491527642429,0.298837301156899,1.03810293694551e-10,0.555320676187552,-7.64477896910786,-8.20009964529542,-8.26931320102053,-7.82669904436817
"Btg1",0.286633551261133,1.0107917538942,1.08110853602739e-10,1.92653298197406,-10.7813293857527,-10.765318993995,-9.23112327465292,-8.85479640377866
"Rbl2",0.120430843686725,0.339058107825821,1.17411413924629e-10,0.807995346462284,-8.23098326243392,-8.77462495514883,-8.40934482175301,-7.96662960868655
"D11Wsu47e",0.133158563063979,0.489450629574352,1.2682521699503e-10,0.891888403914967,-9.16640001068346,-8.95070463062696,-8.18010436484298,-8.27451160676849
"Rhbdd1",0.189741981229193,0.760677910685682,1.28028254664514e-10,1.2706189416374,-9.99171711772825,-10.1781188299489,-8.83154825428375,-8.72109817609084
"Ghitm",0.097142221999699,0.265515565789481,1.41314959734018e-10,0.649115107449576,-7.98493622039704,-8.30838573035921,-7.9511416695506,-7.65927062290964
"Cspp1",0.19176723460535,0.631465936803246,1.57324819838323e-10,1.27839136287801,-9.96653359198139,-9.65835265438413,-8.7988665614761,-8.68814222910337
"Lpp",0.0806224711119501,0.234687833214418,2.15696793759435e-10,0.533710972858639,-7.94427695200144,-8.02672108660851,-7.49301011374987,-7.83498586712258
"Iqce",0.203377738380554,0.665072212502473,2.24335217069438e-10,1.34515478002602,-9.71202719366682,-9.59524030455524,-8.3668724136408,-8.68767567007267
"Rabac1",0.154738670373231,0.469961487282196,2.29880114943626e-10,1.02289340424941,-8.85891986761583,-9.28495124061448,-9.22556745115452,-8.26205783636508
"Ulk2",0.129738719683546,0.432995515363154,2.50005349755611e-10,0.856019133873302,-8.84202523988251,-8.64136811739562,-8.52939308015736,-9.49738725126892
"Pdcl2",0.0804249340402287,0.279774453225365,2.95893975987838e-10,0.528632074401362,-7.94127775658712,-8.02840967235488,-7.92450287332031,-7.41264568218576
"Ubxn8",0.252311573441215,0.884300265357108,3.35755423463979e-10,1.65368823124795,-10.6690691405323,-10.1667233243868,-8.84983425724216,-9.01538090928435
"Cux1",0.155827314370072,0.440554482081868,3.80935283317285e-10,1.0183756293946,-9.02116031518038,-8.71428917420679,-8.48751501027984,-9.50589063967444
"Isg20l2",0.077110932306169,0.22281335358382,3.86562781784505e-10,0.503772549277496,-8.32647343901154,-8.24334641423206,-8.37513056875889,-8.74711896350955
"BC055111",0.0960402445732548,0.329212048091014,4.23746371325251e-10,0.626117589839819,-8.38373601003724,-8.87292020509143,-9.03874968452141,-8.41263209468159
"Actr10",0.151340657284771,0.447944700850736,4.66821248323868e-10,0.984438721556829,-9.29898551395426,-9.11601828070232,-8.64240388234115,-8.31454679239743
"Pole3",0.154004006503308,0.429591681036102,4.79191353264241e-10,1.00115756991301,-8.8273602254498,-9.10855486059159,-8.84603856597352,-8.10739729067858
"Herpud2",0.0621999609211637,0.307596210840979,5.5679327815028e-10,0.402946248078174,-7.82551444711343,-8.27886776478968,-8.57335826521839,-8.2284606951916
"Eif5",0.0689910837574819,0.18313433124674,5.83615822336014e-10,0.446450635515963,-7.25969416080083,-7.21644145880055,-7.01932208489321,-7.46577272040918
"Acbd6",0.123544755056645,0.407406637162676,5.96855898038484e-10,0.799055995400321,-8.87319211995758,-8.99125715010824,-8.65736456205363,-8.07413612455726
"Mbd2",0.0646615601760936,0.230197528047169,6.31743990453515e-10,0.417658896572687,-7.87069090995231,-8.26058828536964,-8.39780698610249,-8.28834980652499
"Tob1",0.369259504631784,1.20074319825936,6.46967812656385e-10,2.38377247557297,-11.3174467038577,-10.9838206880834,-9.26094114075573,-8.93367422828477
"Slc30a4",0.0824435458148557,0.24651178508368,6.86478873745955e-10,0.531477725857154,-7.88842236735899,-8.41990009321614,-8.40234758159697,-8.23961863522269
"Tbc1d21",0.103958517297507,0.320689384617466,8.04023514433538e-10,0.667679505383138,-8.99461885301941,-8.60509423140689,-8.30843135785019,-8.32693934763627
"Tmem194b",0.110956279950418,0.331720961844844,8.04288635691819e-10,0.712617485902852,-8.82349100612295,-8.73404462425131,-9.19711174278351,-9.44666211015416
"Saraf",0.100103490618803,0.393400264009706,8.92704576926917e-10,0.641324720115547,-7.93129990590453,-8.57262462602008,-8.85644340267486,-8.31182590406046
"Pgrmc2",0.296833785968544,0.968178305111315,9.32932398001185e-10,1.89970362606033,-10.5756802638136,-10.2124674712899,-8.80272173839658,-8.67597663775328
"Gde1",0.128426344151824,0.342318979606689,9.54080814352665e-10,0.821474842618269,-8.97689312825322,-8.67648177927882,-8.96083855030582,-9.49795662189709
"Pknox2",0.200326004122039,0.531669222485758,1.03452979516305e-09,1.27889888711482,-10.287990740655,-9.79459832380407,-9.55115149149081,-9.00909185354016
"Ccdc50",0.118323574895158,0.328214929541168,1.0447029907823e-09,0.755210909836915,-8.31307275420228,-8.83724095041993,-8.58848113020512,-8.08203004058301
"Zfp654",0.115594188326412,0.329431889771239,1.08197184545133e-09,0.737169842894312,-8.59995265053828,-8.45834930362078,-8.58994864021221,-9.19551914651509
"Rffl",0.119826989137106,0.442284315089251,1.32233557437189e-09,0.760471876914172,-8.00092533457059,-8.76139721148477,-8.82728127442791,-8.0608185877703
"Lpcat3",0.249815999245081,1.01845677799184,1.37475097972128e-09,1.58394080156088,-10.2129621659844,-11.081674477768,-9.81643732493264,-8.62902136442347
"Ccdc63",0.106119980421089,0.313821055849452,1.38843869734728e-09,0.672684296197689,-8.73372352104787,-8.60043981435724,-8.22924160399967,-8.06103922485018
"Mipep",0.0865304212221967,0.296875767493149,1.50247814190152e-09,0.547454499075314,-8.45162093235979,-8.51240185818154,-8.52020745169905,-7.90416643328448
"Cd3d",0.191817477723083,0.502387537818706,1.67163616282551e-09,1.21041400348761,-8.18759784862525,-8.62893696320202,-9.39801185211286,-8.6434763966601
"Clasp1",0.23250770628212,0.601862783546714,1.72756609018165e-09,1.46599436903624,-9.47592914063,-10.1888207807605,-9.58836765786523,-8.72282641172425
"Acot7",0.0938827309832234,0.337530351917148,1.82781656477005e-09,0.59112330252706,-7.60994254346695,-8.13075359347178,-8.18160135555015,-7.53963029094472
"Ccdc57",0.147110797226248,0.467896249088638,1.84114723467133e-09,0.926102734129874,-8.64287788413446,-9.48423980027633,-9.31545773808557,-8.55813706614646
"Map1lc3a",0.0679987470195118,0.210898210079182,1.86572357563364e-09,0.427930843332277,-7.67578309232934,-7.5480741015352,-7.51144164600429,-7.97600494486748
"Ndfip2",0.152293403836927,0.423382431592916,1.90200388772155e-09,0.957960187445753,-9.64609511408808,-9.32764632691638,-8.93372480054738,-8.68813492664233
"Ube2b",0.144562146784625,0.48675934313482,1.94095539640671e-09,0.908873795805617,-9.29530197027437,-9.35143810058698,-8.60446323392679,-8.38642817446876
"Ube2w",0.162105549468727,0.428904306837745,1.98588079314277e-09,1.01859433540401,-9.0017003923748,-9.64074696651013,-9.25902634474902,-8.62215263110612
"Dnajc7",0.146006285324394,0.437439788129087,1.98737293288787e-09,0.917417154467186,-8.5735929045806,-9.338393799711,-9.12554699202122,-8.42097664524382
"Plekha6",0.207432400553997,0.549725915935052,2.08561967696141e-09,1.30182633692806,-10.38818977298,-9.89129699126448,-10.0291854739045,-9.08636343605193
"Abcf2",0.234412172018327,0.806911490530257,2.20558238339663e-09,1.46910805494373,-10.1087750113629,-10.0674692611094,-8.74601429009799,-8.63966695641913
"Dnajc15",0.0910946633751166,0.303528329371995,2.32390906518276e-09,0.570166473085303,-8.31391509982449,-8.4019668751818,-7.98578414947573,-7.74374862673918
"Cgnl1",0.102980376363196,0.275121243433943,2.3264177251292e-09,0.644542476224501,-8.61070917843058,-8.45662770754143,-8.74863135030743,-9.10117018376594
"Dynlt3",0.301089796064493,0.833894528335674,2.33328689702716e-09,1.88434836004106,-10.974417556778,-10.1478916346728,-9.43640118641097,-9.0900691967369
"Ehbp1l1",0.188454040785648,0.527899267381871,2.46507880774516e-09,1.17780953461527,-9.42568036805747,-9.70718706060223,-8.89533669782683,-8.52937752598696
"Usp25",0.111441194112914,0.356136028794229,2.63404897893338e-09,0.695335885123425,-9.15522390042199,-9.17659206677977,-8.67768897173863,-8.45988801529857
"Cep170",0.161096543875255,0.464584038966629,2.83402501466412e-09,1.00331405647231,-9.60737288603411,-9.29238751673491,-8.76633534894288,-8.6040588295618
"Fam122c",0.0850409075957347,0.261740171369345,3.11125392116196e-09,0.528392144044737,-8.30248072211297,-8.3156299693924,-8.30445121290663,-8.83087286615771
"Tesk1",0.0704781771861806,0.204300119775069,3.60651508657384e-09,0.436270192744742,-7.22148259538234,-6.91685578460404,-6.7852124026376,-7.15731942633644
"Rad23b",0.13923760432255,0.375377290195222,3.62666563447078e-09,0.861778782040618,-8.634043758307,-8.43151544194779,-8.27762903786036,-9.13940781990098
"Hdhd1a",0.292752153089261,0.830874006905359,3.70643915559299e-09,1.81091697020399,-9.1483452837529,-10.324408759558,-8.614580872511,-8.51349178935401
"Fbxo24",0.353718779255421,1.00784584641556,4.07685085690446e-09,2.18272604396961,-11.1734827908562,-10.3721924969361,-8.99075674688659,-9.27768658970249
"Pacrg",0.0809224980068885,0.21086077509861,4.48739045921798e-09,0.498127206385509,-7.8273082923895,-8.17440735585709,-8.17138433856535,-8.325435498775
"Hsdl2",0.0785587728673121,0.228675246787909,4.55312720859524e-09,0.483395958900384,-8.05938486385495,-7.93894498056733,-7.9394287462567,-8.42234093946771
"C78339",0.195258311671092,0.499165458345687,4.6703507727841e-09,1.20069655321512,-8.97817342553297,-9.77711895199721,-9.13273601398403,-8.57642239878209
"Cdkl3",0.101245798844101,0.256859734418064,4.69268091052299e-09,0.622511391646223,-7.89848808902023,-8.24805086905269,-7.85878541489395,-7.62553947740646
"Glt1d1",0.152421246779791,0.398810760985787,5.29313526342889e-09,0.934248636594637,-9.23177692084647,-9.01166363963273,-9.38724876341365,-9.94591227622737
"Cd55",0.221684431665358,0.778920389364593,5.32655519691616e-09,1.35856740093651,-10.1916791120717,-10.5944325334139,-8.83311171113521,-9.47850801424239
"Pla2g2c",0.164718874661204,0.437517984509764,5.91640336722321e-09,1.00670398364006,-8.92046285418336,-8.93501921824265,-8.68406877233254,-9.6907727559726
"Mroh2b",0.0753217306222265,0.395817675119775,5.95944893433398e-09,0.460252869390358,-7.81439760739921,-8.26844224737584,-8.78316374721792,-8.27465047678957
"Kifap3",0.100071815689364,0.261731173428453,7.42427719302441e-09,0.607968660572356,-7.85054961969324,-8.30849195224667,-7.87240354504168,-7.70052329167432
"Afg3l1",0.195510310997114,0.487095456973971,7.50904938229269e-09,1.18743216904808,-9.5518272822754,-10.0448217163488,-9.47888979384924,-8.85738954730068
"Scamp1",0.20570222074964,0.622128632333432,7.54860707274929e-09,1.24915926000571,-10.1330497756453,-9.54179299587504,-8.80759236723703,-8.88389051563963
"Naa38",0.153150064129059,0.450743167890561,7.68008456830671e-09,0.929603365108166,-9.63341704090799,-9.55384638812551,-8.9735205147238,-8.70381367579982
"Laptm4a",0.107141820950562,0.376018444638588,8.17366441197009e-09,0.649265996074486,-8.26876569140836,-8.46247434070412,-7.66254928518113,-7.81320834462963
"Ubtd1",0.110791205963956,0.345311992048727,8.73862981976004e-09,0.670188725098072,-8.82976058970291,-8.52082686472755,-8.04792444490722,-8.7181131700053
"Alkbh3",0.22638202190212,0.673150245464977,9.95984361651381e-09,1.36463163246309,-10.1699868024187,-10.2887590617949,-9.73004423449515,-8.80535516995565
"Eef1g",0.101789610077633,0.25588889148991,9.99111726684987e-09,0.613536541681741,-8.70845742070019,-8.45717309436941,-8.83615885006783,-9.07070963605115
"Fam71e2",0.173929131944342,0.51190575356948,1.08693787304048e-08,1.04598555388882,-9.89800161277255,-9.61555183649886,-8.93811388372047,-8.85201605888373
"Gm5941",0.204257166629696,0.534343942511657,1.21916676754097e-08,1.22456921385537,-10.1292293448335,-9.7926337807279,-9.88237556771263,-8.90466013097814
"Tln2",0.11204230086936,0.279837396938738,1.25144561380353e-08,0.671243710246358,-8.88190137577622,-8.54784008677614,-8.76956201763629,-9.2190837970225
"Ppp4r1",0.21787673419186,0.543941699235763,1.27944934646962e-08,1.30451189753469,-9.49896160530004,-10.0037931031529,-9.22842781852793,-8.69928120561825
"Osbpl1a",0.214776727883397,0.531390530368499,1.30650130714116e-08,1.28521961947516,-9.30493123829039,-9.86415731326661,-9.10057953868284,-8.57893769379146
"Nelfe",0.0896797064438856,0.278948014628363,1.39031013368651e-08,0.535733146354205,-8.44559807513796,-8.52406977619278,-8.17791451797691,-7.90986492878376
"Tmod2",0.213031789582251,0.627284145652883,1.616239808655e-08,1.26737945578369,-10.2561435583091,-10.1272694626773,-9.26481277802431,-8.98876410252544
"Adam6a",0.322280085661586,0.893015764678814,1.63631601601821e-08,1.91667355345732,-11.2198864761561,-10.5741814119962,-9.55709581233325,-9.30321292269874
"Kat8",0.227062858468301,0.808870212219359,1.7681680120063e-08,1.34751056014129,-10.0357560559999,-9.65554303640159,-10.613090581718,-8.68824549585858
"Socs7",0.080726260201094,0.198432915843663,1.81274129040787e-08,0.47874226111608,-8.18869403610436,-8.35868480041591,-8.38425989201194,-8.66743629722044
"Pafah1b2",0.0719604282101671,0.184734168993009,1.82243593549458e-08,0.426693994753351,-7.76788559832518,-7.86952487005888,-7.88046528086188,-8.19457959307853
"Arhgef6",0.130233023131519,0.388385370643892,1.86426061254963e-08,0.771739705887773,-8.7060070547637,-9.40701763840718,-9.25966917309135,-8.63527793251941
"Bbs5",0.215874554580249,0.701185703417192,2.07700496801522e-08,1.27539904628282,-10.2508715060204,-9.88756280266659,-8.80170018358193,-8.97547245973761
"Wwp2",0.0721137280624036,0.176761892692088,2.2042996761229e-08,0.425344595419399,-8.24593141231728,-8.10333287894037,-8.05813700659688,-7.82058681689788
"Izumo3",0.189603175694371,0.48772132972988,2.28207426289373e-08,1.1172408623896,-10.020692873926,-9.81084417790087,-9.68421158397461,-8.90345201153642
"Cntnap5b",0.146323541304063,0.367725763664239,2.457351522267e-08,0.860424249060189,-8.96770648426479,-9.54793786073607,-8.90239976180509,-8.68751361167588
"Spcs1",0.0761715399707637,0.257158752278231,2.59008627878643e-08,0.447246710326846,-7.78950195158899,-8.20107635139068,-8.39163778709187,-8.23674866191583
"Tmf1",0.0859291156271724,0.31787198515789,2.86717476427611e-08,0.503089473454335,-7.89704040128951,-7.97406881170089,-8.54688401738534,-8.40012987474385
"Cct8l1",0.203285661885349,0.691989267472958,2.98137794452202e-08,1.18885687771541,-10.2206356683563,-9.9064300426414,-8.76917127587758,-9.0317787906409
